ASV_ID,Domain,Phylum,Class,Order,Family ,Genus,Species,ASV_ID_2
8c1821a5235925f3a5da6640a447f105,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oleiphilaceae,g__Oleiphilus,s__uncultured_gamma,8c1821a5235925f3a5da6640a447f105
a449d7b856d43c5da71ac6bdb26b5267,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,,a449d7b856d43c5da71ac6bdb26b5267
e187a255315e42f0e9f76160afad6cfc,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Sulfitobacter,s__Sulfitobacter_sp.,e187a255315e42f0e9f76160afad6cfc
f43fe116a3675637021de31de7feb986,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Fluviicola,s__uncultured_bacterium,f43fe116a3675637021de31de7feb986
19309229697b8dd7cfebff897575d3da,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,19309229697b8dd7cfebff897575d3da
db5636dba8c8c537261cadbbb449a8f1,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__uncultured,s__uncultured_organism,db5636dba8c8c537261cadbbb449a8f1
f5a052aff37df7bcba3904a9006b0e57,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Pseudofulvibacter,s__uncultured_Flavobacteriaceae,f5a052aff37df7bcba3904a9006b0e57
0cb39afe6078888523476e6e2bd884da,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,0cb39afe6078888523476e6e2bd884da
b311f54302bcae00bd60cfae4dff830e,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,b311f54302bcae00bd60cfae4dff830e
e0b5891523ea35b17784782532b7686f,d__Bacteria,p__Firmicutes,,,,,,e0b5891523ea35b17784782532b7686f
f105cbefb1222057cec3bfd76815d684,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,f105cbefb1222057cec3bfd76815d684
88a24f932e30551409bf473e1f92f386,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Idiomarinaceae,g__Aliidiomarina,s__Idiomarina_sp.,88a24f932e30551409bf473e1f92f386
c18a30dd0f9dd2dc2da4bbaec9ba4f45,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Colwelliaceae,g__Colwellia,s__uncultured_bacterium,c18a30dd0f9dd2dc2da4bbaec9ba4f45
ae735e2621d9451fc0f6f468b0abbadf,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__Aureispira,s__uncultured_bacterium,ae735e2621d9451fc0f6f468b0abbadf
5de61eece18b6d574779197b463cb1b7,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,,5de61eece18b6d574779197b463cb1b7
ba51603ac2c04afc49f26259fa016e8f,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,,,ba51603ac2c04afc49f26259fa016e8f
6a22819f35954babdb7e209294804da1,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,6a22819f35954babdb7e209294804da1
d356b83b8b955c0cb2394567804a181c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,d356b83b8b955c0cb2394567804a181c
5aea55496ef7e188ce27682eecf27454,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,,,,5aea55496ef7e188ce27682eecf27454
6172ff4ba76aee20a2b91eafdaec2895,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,6172ff4ba76aee20a2b91eafdaec2895
ff2e326babb2edc455d3725e67852ab1,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas_sp.,ff2e326babb2edc455d3725e67852ab1
f3074311f5e6f6e310e978cabf430ff2,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,f3074311f5e6f6e310e978cabf430ff2
f555b0b59451e491604bfa50473d9825,d__Archaea,,,,,,,f555b0b59451e491604bfa50473d9825
4029ef1a3eae5374956e2ad1b171a776,d__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,4029ef1a3eae5374956e2ad1b171a776
509eefea032afcb25ea2c0f411aef1f1,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,509eefea032afcb25ea2c0f411aef1f1
1b22b9c1f9d602d24006047f087bdeca,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,1b22b9c1f9d602d24006047f087bdeca
8a25b012b9ec97d2842165c166001beb,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Ardenticatenales,f__Ardenticatenaceae,g__uncultured,s__uncultured_bacterium,8a25b012b9ec97d2842165c166001beb
47e9339cd4dbec5fb8e28f9eb0f063e0,d__Bacteria,,,,,,,47e9339cd4dbec5fb8e28f9eb0f063e0
7b893fa830a6b22bcd525b6660ce0f9f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,7b893fa830a6b22bcd525b6660ce0f9f
1ce795e47da103f6de2e3b33df3042bc,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas_sp.,1ce795e47da103f6de2e3b33df3042bc
efec801639b1ab22fcc50e96f9b40e4f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas_sp.,efec801639b1ab22fcc50e96f9b40e4f
3cd2d5cd1fa1cb3c2f265bd85c704a9d,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,3cd2d5cd1fa1cb3c2f265bd85c704a9d
6775fb186aa2eb27313c47444e880bc6,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,,,,6775fb186aa2eb27313c47444e880bc6
3560a9a78cd2db7ea406b0b280fc03b8,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__Unknown_Family,g__Marinicella,s__uncultured_bacterium,3560a9a78cd2db7ea406b0b280fc03b8
ccc57f2ff5df773f52bba302abb91793,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,ccc57f2ff5df773f52bba302abb91793
092d73511d1e9f4759fa898ba026a583,d__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,092d73511d1e9f4759fa898ba026a583
4090ffaab428d16d0e12033df9f1969f,d__Bacteria,p__Campilobacterota,c__Campylobacteria,o__Campylobacterales,f__Arcobacteraceae,g__Arcobacter,s__uncultured_bacterium,4090ffaab428d16d0e12033df9f1969f
2058385dd904bcc740e0f59bad887053,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,2058385dd904bcc740e0f59bad887053
8346e6c95c3cec9a3387e836b02d3cdf,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,8346e6c95c3cec9a3387e836b02d3cdf
1a932289e41fd13f9f0ff30b14ab1070,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,1a932289e41fd13f9f0ff30b14ab1070
1d04ef0e00dc6927fc13c0766a54e391,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Xanthomarina,s__Flavobacteriaceae_bacterium,1d04ef0e00dc6927fc13c0766a54e391
2ffb6f7c07bf1d4f2a046c73f8fa7dc9,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,2ffb6f7c07bf1d4f2a046c73f8fa7dc9
e8d6c1f953ead5ba9828f8a0d46b7361,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,e8d6c1f953ead5ba9828f8a0d46b7361
c34ac385342ba8b668e27a935048bf3f,d__Bacteria,p__Actinobacteriota,,,,,,c34ac385342ba8b668e27a935048bf3f
f31f5264633715b08f68c38bf92d5711,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Ardenticatenales,f__Ardenticatenaceae,g__uncultured,s__uncultured_bacterium,f31f5264633715b08f68c38bf92d5711
03c86ebfe167f425bf8195c111557d00,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Xanthomarina,s__Flavobacteriaceae_bacterium,03c86ebfe167f425bf8195c111557d00
5925c2ae2f0a5c810ed5c6221fda66f7,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,,5925c2ae2f0a5c810ed5c6221fda66f7
4aece7cc82ecd0a61da650b9a3cc12b4,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,4aece7cc82ecd0a61da650b9a3cc12b4
1650b064282056462c5ce4d781ca456b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oleiphilaceae,g__Oleiphilus,s__uncultured_gamma,1650b064282056462c5ce4d781ca456b
70f55250c76ba8951a48eeda48e880d3,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Photobacterium,s__Photobacterium_kishitanii,70f55250c76ba8951a48eeda48e880d3
a64a97e3cabf3b814be3028a9c4869fb,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Ardenticatenales,f__Ardenticatenaceae,g__uncultured,s__uncultured_bacterium,a64a97e3cabf3b814be3028a9c4869fb
3c1fbba0b746bf4abe042606c219309e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,3c1fbba0b746bf4abe042606c219309e
2074be24adb1c1cec795310c6c51de88,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,2074be24adb1c1cec795310c6c51de88
9835ca2c7045c0d3dd3e02fa81141bb5,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Photobacterium,s__Photobacterium_kishitanii,9835ca2c7045c0d3dd3e02fa81141bb5
2695583bbf06841cd53fd0fe0d8bab3c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Altererythrobacter,s__uncultured_bacterium,2695583bbf06841cd53fd0fe0d8bab3c
91f3be179aea88521876a0dbcbad4da0,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas_sp.,91f3be179aea88521876a0dbcbad4da0
13428ffd27044a02a3b8e8c089b3be30,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__Halioglobus,s__uncultured_gamma,13428ffd27044a02a3b8e8c089b3be30
5fb08ada5542ac655a36331630d1f18e,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,5fb08ada5542ac655a36331630d1f18e
55ad77bcbb1cc448dd54b57a306129d6,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methyloligellaceae,g__Methyloceanibacter,s__uncultured_Alphaproteobacteria,55ad77bcbb1cc448dd54b57a306129d6
54026ee57e2bb2161cf30155326428bf,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__uncultured,s__uncultured_marine,54026ee57e2bb2161cf30155326428bf
9dd004676b4691da9796b86bb9de1693,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Croceicoccus,s__Croceicoccus_sp.,9dd004676b4691da9796b86bb9de1693
e675f4316d738efe645fc67e9902eb2e,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseovarius,s__uncultured_Alphaproteobacteria,e675f4316d738efe645fc67e9902eb2e
5ae866be408fd63816d1c0f166943d9e,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__AT-s3-44,f__AT-s3-44,g__AT-s3-44,s__uncultured_bacterium,5ae866be408fd63816d1c0f166943d9e
4bab3bc7ca42f0539104538189717574,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Octadecabacter,s__uncultured_Alphaproteobacteria,4bab3bc7ca42f0539104538189717574
01ed04e26ee6d2066d4f2365e6cd79be,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,,,01ed04e26ee6d2066d4f2365e6cd79be
4f55941afe97b4d7fa0d13f8ffe3860c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,,,,,4f55941afe97b4d7fa0d13f8ffe3860c
2c6357c734b9b797ed82ff97758d62a9,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,2c6357c734b9b797ed82ff97758d62a9
15d28f44e24042f8345479f19d965c90,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,,,,15d28f44e24042f8345479f19d965c90
4b7f214d77e6a77a603964d8a100c737,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Kangiellaceae,g__Aliikangiella,s__uncultured_bacterium,4b7f214d77e6a77a603964d8a100c737
34adea9b7cc2f0fcf1747f853506e24e,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,34adea9b7cc2f0fcf1747f853506e24e
2ca5611cb266870195fa66160368b875,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oleiphilaceae,g__Oleiphilus,s__uncultured_gamma,2ca5611cb266870195fa66160368b875
549d7ee632371668651b0e9938556dfc,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Polaribacter,s__unidentified_marine,549d7ee632371668651b0e9938556dfc
adfdd3eb81a97b2cb28a415d5b198b16,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__uncultured_Flavobacterium,adfdd3eb81a97b2cb28a415d5b198b16
cc24eb8356e5077fe091093912886037,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methyloligellaceae,g__Methyloceanibacter,s__uncultured_Alphaproteobacteria,cc24eb8356e5077fe091093912886037
b29a402e963ad60ff89301c2118cc86c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Nitrosococcales,f__Methylophagaceae,g__Methylophaga,s__Methylophaga_nitratireducenticrescens,b29a402e963ad60ff89301c2118cc86c
2f86c42dfb65916d1a21bd7e726a7b19,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__AT-s3-44,f__AT-s3-44,g__AT-s3-44,s__uncultured_bacterium,2f86c42dfb65916d1a21bd7e726a7b19
f59156b7cf0da5d756beb311569c6a59,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,f59156b7cf0da5d756beb311569c6a59
82e1c35973dc13b339d59155dab14eaa,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,82e1c35973dc13b339d59155dab14eaa
db08df8d2e79e14b2e4ec53ebecce0fb,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,db08df8d2e79e14b2e4ec53ebecce0fb
985aba9a1c35bd892d3a51cbea12569a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas_sp.,985aba9a1c35bd892d3a51cbea12569a
6226c9a5612553b34678592b0746a594,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,,6226c9a5612553b34678592b0746a594
5edfffffe2afe82f34d50dc21b9f951f,d__Bacteria,,,,,,,5edfffffe2afe82f34d50dc21b9f951f
4e074d66f2026063a457db0fb9aef296,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,4e074d66f2026063a457db0fb9aef296
88a652b55b4f55f27a34efb82c59f692,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,,,88a652b55b4f55f27a34efb82c59f692
58b84b5fa2f843927ace1638f0afbbaf,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,58b84b5fa2f843927ace1638f0afbbaf
3621dc76129170bf94539268dfeac0fb,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Ardenticatenales,f__Ardenticatenaceae,g__uncultured,s__uncultured_bacterium,3621dc76129170bf94539268dfeac0fb
42f790522605d82cb809e49e804bc137,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__MWH-CFBk5,g__MWH-CFBk5,s__uncultured_bacterium,42f790522605d82cb809e49e804bc137
b20a5de07bb50f70e9f98f719760db40,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,b20a5de07bb50f70e9f98f719760db40
a655aed300b623e9003cfc1682e53b95,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Cohaesibacter,s__uncultured_bacterium,a655aed300b623e9003cfc1682e53b95
f350b7c759eb1314d90bd1459eae3129,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,g__Oleibacter,s__uncultured_bacterium,f350b7c759eb1314d90bd1459eae3129
ed2c90a49c7eaedb11ace0f60ac3f458,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__Aureispira,s__uncultured_bacterium,ed2c90a49c7eaedb11ace0f60ac3f458
26824c97112fc06b52322bb7167fbf39,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,26824c97112fc06b52322bb7167fbf39
3cfe79490658883314cedb6f8ceb0f3b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Alcanivoracaceae1,g__Alcanivorax,s__uncultured_Alcanivorax,3cfe79490658883314cedb6f8ceb0f3b
172e775406be70ada38783cc53d7b12c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Ulvibacter,s__Bacteroidetes_bacterium,172e775406be70ada38783cc53d7b12c
132dd8bcfa8e5e4b1d7c86cf49012979,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,g__Oleibacter,s__uncultured_bacterium,132dd8bcfa8e5e4b1d7c86cf49012979
c7be063d6738e236b38d707fd9dd4a22,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Kangiellaceae,g__Aliikangiella,s__uncultured_bacterium,c7be063d6738e236b38d707fd9dd4a22
0cf6c6d1eaf82de8606e5458c1b75c49,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Xanthomarina,s__Flavobacteriaceae_bacterium,0cf6c6d1eaf82de8606e5458c1b75c49
06be6cdfe74178267052a9b7e2ba3a94,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,,06be6cdfe74178267052a9b7e2ba3a94
7494322097e894699740d065188ac63f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,7494322097e894699740d065188ac63f
6c4c1075480e21b21338c97139d7e343,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,6c4c1075480e21b21338c97139d7e343
4b2412fb8a5a5de1c8939a61516b9cf1,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,s__uncultured_bacterium,4b2412fb8a5a5de1c8939a61516b9cf1
c12e7c556016102f120c0df6c0b9d232,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,,,,c12e7c556016102f120c0df6c0b9d232
fcf53972a88027161e8434cf6490206b,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__MWH-CFBk5,g__MWH-CFBk5,s__uncultured_bacterium,fcf53972a88027161e8434cf6490206b
551fb591cf50943aefa795625a0cccd4,d__Bacteria,,,,,,,551fb591cf50943aefa795625a0cccd4
029e5360d0dc260236bce787050ff996,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,029e5360d0dc260236bce787050ff996
0d3bdf7e925061dfd21d88f65411dd84,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,0d3bdf7e925061dfd21d88f65411dd84
eec0290c0f2b797ec815e9fb61e9422c,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Peredibacter,s__uncultured_Peredibacter,eec0290c0f2b797ec815e9fb61e9422c
502e8e908ce0bee248b4f5d71916b8ce,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,s__uncultured_Flavobacterium,502e8e908ce0bee248b4f5d71916b8ce
66a44298fb7eb957d46e5aad6b57463d,d__Archaea,p__Crenarchaeota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Candidatus_Nitrosopumilus,,66a44298fb7eb957d46e5aad6b57463d
35101d939008f2fbf7ca6d7b2e14de84,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,35101d939008f2fbf7ca6d7b2e14de84
7d3803ea8c1091adc6e7cb58f922729a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,,7d3803ea8c1091adc6e7cb58f922729a
205e0996c3dfbe4c69b6eeec2e276192,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,205e0996c3dfbe4c69b6eeec2e276192
20119596980b079f73f72c433e09a145,d__Bacteria,,,,,,,20119596980b079f73f72c433e09a145
9e1d78510fb624dc003adbb6355e5085,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oleiphilaceae,g__Oleiphilus,s__uncultured_gamma,9e1d78510fb624dc003adbb6355e5085
e3ae51f6de70949e2249c5b8b9df882d,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oleiphilaceae,g__Oleiphilus,s__uncultured_gamma,e3ae51f6de70949e2249c5b8b9df882d
3b64187d7fdc4ff87ab25d81c525d0fd,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,g__Halioglobus,s__uncultured_gamma,3b64187d7fdc4ff87ab25d81c525d0fd
9b3faa58cc67617604b6098d5db05db7,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Pseudoalteromonadaceae,g__Pseudoalteromonas,s__Pseudoalteromonas_sp.,9b3faa58cc67617604b6098d5db05db7
4bc9c4a11ffa7f075e62c77fe06c3043,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Crocinitomicaceae,g__Fluviicola,s__uncultured_bacterium,4bc9c4a11ffa7f075e62c77fe06c3043
6e765cb81cd4a2fcfae8af230f1a627f,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Peredibacter,s__uncultured_Peredibacter,6e765cb81cd4a2fcfae8af230f1a627f
9dfa5e339621bf6d83c032a627db2e6f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,9dfa5e339621bf6d83c032a627db2e6f
7d14cbf20099cd433b83be5434c15434,d__Bacteria,p__Myxococcota,c__Polyangia,,,,,7d14cbf20099cd433b83be5434c15434
a0e653fb59b33c8bed37f3ea29a14470,d__Archaea,p__Crenarchaeota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Candidatus_Nitrosopumilus,s__uncultured_bacterium,a0e653fb59b33c8bed37f3ea29a14470
3263c393aabfe05c25d7f32b9608ce60,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,,3263c393aabfe05c25d7f32b9608ce60
b8b88b911b656b6e8c628d1d0322dc9a,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__uncultured,s__uncultured_Saprospiraceae,b8b88b911b656b6e8c628d1d0322dc9a
af76ead278c995a6d4b9415fa804cc0c,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,,af76ead278c995a6d4b9415fa804cc0c
58563ef28bc1626cc5dc7231545f70cd,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,58563ef28bc1626cc5dc7231545f70cd
7fe98fda639c096dd7e9339a9a2810d8,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Peptostreptococcaceae,g__Romboutsia,s__uncultured_bacterium,7fe98fda639c096dd7e9339a9a2810d8
ee24b93a5a1132ac05bdfe3d3f09b132,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Planktomarina,s__uncultured_marine,ee24b93a5a1132ac05bdfe3d3f09b132
8ebd3ad349ac72401e0b95fb5f5cd13a,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Cohaesibacter,s__uncultured_bacterium,8ebd3ad349ac72401e0b95fb5f5cd13a
565dbcd9e9b3314f337483f42822db31,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,,565dbcd9e9b3314f337483f42822db31
7e66372bcface32fb2d47f8eeb0ef98c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,,7e66372bcface32fb2d47f8eeb0ef98c
